ward_name,constituency,latitude,longitude
Murinduko,Mwea,-0.617922724160158,37.4354618224449
Gathigiriri,Mwea,-0.660044737152972,37.3918197832572
Tebere,Mwea,-0.69444476362016,37.4011497217226
Kabare,Gichugu,-0.48562308361926,37.3156867770772
Baragwi,Gichugu,-0.507014174244391,37.34682764191
Ngariama,Gichugu,-0.445571581023463,37.3985518534473
Karumandi,Gichugu,-0.446248434546795,37.3509678452479
Mukure,Ndia,-0.511342362978775,37.2159580111644
Kiine,Ndia,-0.556356601850986,37.2043377569165
Kariti,Ndia,-0.619972383220822,37.1932214864937
Marachi East,Butula,0.381169469293413,34.3726259236855
Marachi North,Butula,0.340215812519325,34.3483981071339
Elugulu,Butula,0.364543075532007,34.3083784652747
Namboboto Nambuku,Funyula,0.316189669292502,34.1073565096384
Nangina,Funyula,0.273316262108378,34.115758750008
Bwiri,Funyula,0.174716326313482,34.0548844738005
Kiru,Mathioya,-0.633020568113318,36.8073672897693
Kamacharia,Mathioya,-0.603579399083894,37.0081754887904
Wangu,Kiharu,-0.718905372530823,37.0252142455295
Mugoiri,Kiharu,-0.758690438645185,37.0342971760886
Mbiri,Kiharu,-0.73362326590148,37.1903625889586
Murarandia,Kiharu,-0.733786397612233,36.9255302881845
Elburgon,Molo,-0.30113700888705,35.7913669154935
Njoro,Njoro,-0.343999178887293,35.9445827506099
Hells Gate,Naivasha,-0.804356378805883,36.4757635301029
Gaturi,Kiharu,-0.663333946487546,37.1182552665224
Kahumbu,Kigumo,-0.860196113920541,37.0818394512487
Amalo,Kuresoi South,-0.622362142933332,35.6636364382521
Keringet,Kuresoi South,-0.460623707452845,35.6978268831234
Kiptagich,Kuresoi South,-0.582936573805176,35.6090683963619
Tinet,Kuresoi South,-0.482077153583876,35.5961980420385
Kaeris,Turkana North,3.94930617660365,35.4334700746288
Kaaleng/Kaikor,Turkana North,4.56490407718042,35.2692323005233
Kigumo,Kigumo,-0.812363403185247,36.9906067333248
Kinyona,Kigumo,-0.759813788770914,36.8913343156877
Kimorori/Wempa,Maragwa,-0.950730601784744,37.165441126076
Makuyu,Maragwa,-0.915054099951935,37.242156820187
Kambiti,Maragwa,-0.809716468101656,37.219009829528
Ichagaki,Maragwa,-0.809043155650105,37.1217820105435
Muruka,Kandara,-0.927436924389446,37.0562816588703
Kagundu-Ini,Kandara,-0.906429263708707,37.0713414856153
Gaichanjiru,Kandara,-0.872181998332558,37.0498893219669
Ithiru,Kandara,-0.881397097179064,36.9883682561158
Ruchu,Kandara,-0.832237601350461,36.9214502179834
Ithanga,Gatanga,-0.994350483253722,37.3483534003394
Kakuzi/Mitubiri,Gatanga,-1.01970153072767,37.2385641929813
Kingandole,Butula,0.353861415648874,34.2345263423406
Lopur,Turkana West,3.88240959682017,34.9803609083654
Letea,Turkana West,3.37399334507589,34.7005471219176
Songot,Turkana West,4.1640340033484,34.7959107870017
Kihumbu-Ini,Gatanga,-0.922247059724531,36.9751032993559
Gatanga,Gatanga,-0.913727531048063,36.924984739224
Kariara,Gatanga,-0.817163268878618,36.807785711738
Masalani,Ijara,-1.74857665224166,40.281302486788
Ziwa,Soy,0.832609915083637,35.2684669049951
Soy,Soy,0.713369776321666,35.2447569417618
Kuinet/Kapsuswa,Soy,0.62562742750675,35.2975999465905
Ngenyilel,Turbo,0.580805426548186,34.949741771615
Tapsagoi,Turbo,0.592835292560735,35.0715816914627
Kamagut,Turbo,0.592576363430931,35.1571899708805
Kiplombe,Turbo,0.625241766014942,35.2298104341688
Gurar,Wajir North,3.37582675295782,39.6452424704925
Waita,Mwingi Central,-0.80018327867537,38.1445569171271
Kauwi,Kitui West,-1.19649308151304,37.8462102812537
Matinyani,Kitui West,-1.29921954443912,37.9833043275045
Voo/Kyamatu,Kitui East,-1.58533928422561,38.4234466174876
Endau/Malalani,Kitui East,-1.28381256341692,38.7204924858554
Ikanga/Kyatune,Kitui South,-1.73142107640436,38.0805994340791
Emali/Mulala,Kibwezi West,-2.04032914160643,37.5083022035411
Masongaleni,Kibwezi East,-2.45866761045655,38.1667534866661
Mtito Andei,Kibwezi East,-2.70761288774083,38.2931444311783
Thange,Kibwezi East,-2.50395303163228,37.8883489883203
Ivingoni/Nzambani,Kibwezi East,-2.65470155434403,38.0449410953509
Mutira,Kirinyaga Central,-0.46660047903116,37.2337989592075
KANYEKINI,KIRINYAGA CENTRAL,-0.554198011358308,37.2771871619585
Kerugoya,Kirinyaga Central,-0.498084240361815,37.28449519958
Inoi,Kirinyaga Central,-0.340236842788506,37.3074389488953
Kerio Delta,Turkana Central,2.84800500959488,36.069070765871
Kalokol,Turkana Central,3.45310419681016,35.7120261834297
MATHARE NORTH,RUARAKA,-1.25325694601468,36.8706504878812
Marachi Central,Butula,0.345724386985048,34.2732356882213
Bunyala Central,Budalangi,0.0683936619898165,34.0412312323188
IMARA DAIMA,EMBAKASI SOUTH,-1.32129072485932,36.8768345039347
Tembelio,Moiben,0.559962483787683,35.42012259635
Sergoit,Moiben,0.63920185329145,35.3681302464692
Karuna/Meibeki,Moiben,0.8197157439638,35.438529202606
Moiben,Moiben,0.773154571931729,35.3669730865294
Kimumu,Moiben,0.550404536921216,35.2882712175957
Kapsoya,Ainabkoi,0.510004568893252,35.3259557226799
Kaptagat,Ainabkoi,0.41975487225717,35.4237351550415
Ainabkoi/Olare,Ainabkoi,0.204144657726709,35.4996982643127
Kipkenyo,Kapseret,0.516542668763659,35.241663391216
Bunyala North,Budalangi,0.133791366388838,34.0374663584837
Bunyala West,Budalangi,0.0971940149964634,33.982743349682
Bunyala West,Navakholo,0.0971940149964634,33.982743349682
Bunyala South,Budalangi,0.0332184080538469,34.0052714408237
Mariashoni,Molo,-0.405894603458605,35.8121316977809
Turi,Molo,-0.299373077864418,35.7382598937439
Molo,Molo,-0.224893542809201,35.7649287713216
Mauche,Njoro,-0.506394041248521,35.9454553784409
Kihingo,Njoro,-0.470828737607656,36.0223795091839
Nessuit,Njoro,-0.405645898109565,35.8918880188056
Lare,Njoro,-0.418403887250972,36.0072930664892
Kilgoris Central,Kilgoris,-1.0018480983437,34.9341337563776
MAI MAHIU,NAIVASHA,-1.00703538378867,36.4828321104397
Olkaria,Naivasha,-0.899058272995337,36.362957129167
Naivasha East,Naivasha,-0.804377275519724,36.5208520622668
Gilgil,Gilgil,-0.472096192655523,36.2999566089359
Elementaita,Gilgil,-0.584896238559363,36.1045287619921
Mbaruk/Eburu,Gilgil,-0.518502461600086,36.2330806533121
Malewa West,Gilgil,-0.669516909369998,36.3721845345076
Kibish,Turkana North,5.12411153644521,35.4430483794788
Lokichoggio,Turkana West,4.24326113428312,34.2215686752079
Turkwel,Loima,3.1741262109949,35.3135200846883
Lokiriama/Lorengippi,Loima,2.72988316206305,34.8733592316564
Kaputir,Turkana South,2.16001599641826,35.3832456680169
Lobokat,Turkana South,1.89043849316042,35.6112395262249
Kalapata,Turkana South,2.43138964232218,35.9763836990309
Kapenguria,Kapenguria,1.31443337336224,35.1202389386132
Mnagei,Kapenguria,1.25397511124255,35.0545401005967
Siyoi,Kapenguria,1.21965769360796,35.1650783725363
Endugh,Kapenguria,1.73963014180445,35.2626773609088
Sook,Kapenguria,1.58747415123821,35.3018386751612
Sekerr,Sigor,1.70228491952729,35.4345013310079
Masool,Sigor,1.6015746819934,35.6486293800079
Danaba,Wajir North,3.11062143573814,39.7714314503145
Lomut,Sigor,1.38079513957015,35.592848402612
Olorropil,Narok North,-0.768592767669627,35.9667854159043
Melelo,Narok South,-0.876137433174885,35.6256763040816
Loita,Narok South,-1.84994382893111,35.8565857838261
Sogoo,Narok South,-0.818276400768674,35.6037718213837
Sagamian,Narok South,-0.704980631547316,35.5296667675146
Mara,Narok West,-1.17643423193117,35.2476260240145
Siana,Narok West,-1.4222030077958,35.3819724106345
Kapomboi,Kwanza,1.11491664300505,34.9336588332686
Kwanza,Kwanza,1.13642555185741,35.0320824460737
Mwawesa,Rabai,-3.92847606545223,39.6185941224372
Kinyoro,Saboti,0.995421569050141,34.8316237753636
Matisi,Saboti,0.996662489441633,34.974659056614
Mjambere,Kisauni,-4.03062685796228,39.6808771769439
Naikarra,Narok West,-1.67884004339662,35.546330475406
Ikinu,Githunguri,-1.1062655119256,36.804700979301
Ngewa,Githunguri,-1.08086900765312,36.83870698089
Komothai,Githunguri,-1.04055758546665,36.8357775356861
Ndumberi,Kiambu,-1.16120042620041,36.8017292189882
Riabai,Kiambu,-1.16266072715953,36.8374219951803
Cianda,Kiambaa,-1.13371696711785,36.7627238909511
Karuri,Kiambaa,-1.17293124828917,36.7526661447375
Ndenderu,Kiambaa,-1.19848929872083,36.7465003786179
Muchatha,Kiambaa,-1.18696856823964,36.7811500842638
Kihara,Kiambaa,-1.21651986483728,36.7674105173297
Kiptororo,Kuresoi North,-0.348926332684732,35.506288208248
Nyota,Kuresoi North,-0.354089797643349,35.6321815901557
Sirikwa,Kuresoi North,-0.267230358911184,35.6773007483842
Gitaru,Kabete,-1.2329204234242,36.689693038338
Muguga,Kabete,-1.20540654567784,36.6743850994187
Nyadhuna,Kabete,-1.20189957290253,36.7089698500679
Kabete,Kabete,-1.23060533968524,36.7251526908732
Ibrahim Ure,Wajir South,1.57212329866788,40.4519626471156
Menengai West,Rongai,-0.207236225969674,35.9984119439405
Kinale,Lari,-0.878168608750325,36.6513822966269
Nyanduma,Lari,-0.991415140598122,36.7355324467881
Kamburu,Lari,-1.02929747720887,36.7422600249913
Lari/Kirenga,Lari,-1.03032131105796,36.6390760996891
Kiamwangi,Gatundu South,-1.03242960110845,36.8728427216447
Kiganjo,Gatundu South,-0.978770354618798,36.80105911468
Ndarugu,Gatundu South,-0.943352318069905,36.8042462252329
Ngenda,Gatundu South,-1.0129244748507,36.9038079011002
Gituamba,Gatundu North,-0.900789746963295,36.850037228852
Githobokoni,Gatundu North,-0.878204393502569,36.7454310957691
Chania,Gatundu North,-0.960259708276925,36.9270365691137
Murera,Juja,-1.09597181066341,36.9398355462512
Theta,Juja,-1.15552489059413,37.0157332394014
Juja,Juja,-1.0768732463833,36.9860163300559
Witeithie,Juja,-1.06769727633193,37.0343153847595
Kalimoni,Juja,-1.148573307029,37.1008211582328
Kamenu,Thika Town,-1.07645699890559,37.1282485803729
Dundori,Bahati,-0.245366690452624,36.2009013134102
Magogoni,Kisauni,-4.01958852441502,39.6862787754114
Ukunda,Msambweni,-4.3111048296913,39.559734254379
Kinondo,Msambweni,-4.3794293047432,39.4945285712463
Ramisi,Msambweni,-4.46389643865162,39.4139794053785
Dzombo,Lungalunga,-4.45339421138854,39.219452685919
Mwereni,Lungalunga,-4.27803588619893,38.8597663579654
Vanga,Lungalunga,-4.57302300499881,39.1491765137203
Kabatini,Bahati,-0.209180912620879,36.1582612496094
Tsimba Golini,Matuga,-4.16449081378244,39.506188628003
Kamara,Kuresoi North,-0.144947646512396,35.6704208180564
Tiwi,Matuga,-4.23020755126926,39.5638148707224
Kubo South,Matuga,-4.30464242924684,39.3727192762276
Kapyego,Marakwet East,1.12101250035871,35.5059348930124
Sambirir,Marakwet East,1.06579290770619,35.616806442279
Mkongani,Matuga,-4.25780262475505,39.2844062750221
NDAVAYA,KINANGO,-4.18969462112127,39.1058720481994
Puma,Kinango,-4.05782509933656,39.0521489430362
Kinango,Kinango,-4.08754200279409,39.4259330070892
Chengoni/Samburu,Kinango,-3.77835243396208,39.26609768931
Mwavumbo,Kinango,-3.90076842770495,39.4081048116368
Kiamaina,Bahati,-0.231372618746414,36.0883350402646
Kasemeni,Kinango,-3.99992134246093,39.4367939557824
Gatuanyaga,Thika Town,-1.08183454767561,37.1794903090418
Ngoliba,Thika Town,-1.06540287163034,37.2909332568984
Gitothua,Ruiru,-1.13151341129486,36.9133565990976
Kimulot,Konoin,-0.533682825466959,35.25602077794
Mogogosiek,Konoin,-0.624085753295927,35.2869787272282
Boito,Konoin,-0.523149246037279,35.4172207463243
Embomos,Konoin,-0.603068312762344,35.361961855587
Bombaba Borabu,Bomachoge Borabu,-0.897807385482304,34.775901969118
Nandi Hills,Nandi Hills,0.108103037994193,35.165390315455
Chepkunyuk,Nandi Hills,0.129343729046899,35.2412354506878
Mwanda/Mgange,Wundanyi,-3.37486769335117,38.2744736244715
Muminji,Mbeere North,-0.61379470300859,37.7722603491012
Evurore,Mbeere North,-0.493886900174274,37.8135501992203
Bahati,Bahati,-0.161119295147674,36.1423020516385
Kaptembwo,Nakuru Town West,-0.306164158212586,36.052169863671
Kilibwoni,Emgwen,0.215570297129218,35.2003397872183
Frere Town,Nyali,-4.02473269404757,39.6914367863341
Kapkures,Nakuru Town West,-0.314833013997536,36.0232507407962
Kapkures,Soy,-0.314833013997536,36.0232507407962
Rhoda,Nakuru Town West,-0.312542612238769,36.064782309409
Shaabab,Nakuru Town West,-0.293145130157729,36.0558265939219
Soy North,Keiyo South,0.467287387846791,35.5954835264016
Soy South,Keiyo South,0.286196843437413,35.657975688307
Ndalat,Mosop,0.510119196766559,35.1068002658618
Kivumbini,Nakuru Town East,-0.297797797234567,36.0881586094973
Flamingo,Nakuru Town East,-0.306678229359909,36.0738621000033
Menengai,Nakuru Town East,-0.282178054929752,36.1154617939643
Tirioko,Tiaty,1.36704680182965,35.8528348436643
Kolowa,Tiaty,1.11138047478242,35.7813325956533
Ribkwo,Tiaty,1.04017888255786,35.9558404729255
Silale,Tiaty,1.05076804659177,36.1534190958776
Kongowea,Nyali,-4.03897909574311,39.6906136940082
Marmanet,Laikipia West,0.263762344618426,36.3749546553791
Igwamiti,Laikipia West,0.100131257872865,36.3448943962484
Kangari,Kigumo,-0.737589527279964,36.7898612476781
Salama,Laikipia West,0.202546111138323,36.6404069745981
Ngobit,Laikipia East,-0.0426852449436126,36.7019136946988
Tigithi,Laikipia East,-0.119407168734701,36.9154596180851
Thingithu,Laikipia East,0.0228979074323858,37.0241159066678
Nanyuki,Laikipia East,0.0226569259594538,37.0895790517171
Tudor,Mvita,-4.03712283769107,39.6636289389838
Mosop,Rongai,-0.263118125536255,35.9130170554747
Barut,Nakuru Town West,-0.385255533980977,36.0952951194474
London,Nakuru Town West,-0.270763964318818,36.0625971994282
Chaani,Changamwe,-4.02890251178027,39.6245321479557
Olkeri,Kajiado North,-1.39874642400481,36.6905225040408
Ongata Rongai,Kajiado North,-1.40046881474198,36.7699364329448
Nkaimurunya,Kajiado North,-1.38588903960698,36.7372090361554
Oloolua,Kajiado North,-1.34804475426811,36.6776929178125
Ngong,Kajiado North,-1.34768075493344,36.6574441175152
Purko,Kajiado Central,-2.03571754937505,36.7422063021164
Ildamat,Narok East,-1.85753698381269,36.7315322516933
Ildamat,Kajiado Central,-1.85753698381269,36.7315322516933
Dalalekutuk,Kajiado Central,-1.95008062206824,36.9209652442569
Matapato North,Kajiado Central,-2.19906026037678,36.8296098698028
Matapato South,Kajiado Central,-2.40983505865622,36.7784902376272
Kaputiei North,Kajiado East,-1.68681094845264,36.8753408320375
Kitengela,Kajiado East,-1.55037220632491,36.8819233596952
Oloosirkon/Sholinke,Kajiado East,-1.47247530457223,36.8354525939029
Kenyawa-Poka,Kajiado East,-2.20596625166473,37.4426505593786
Imaroro,Kajiado East,-1.94521030259702,37.1254839191564
Keekonyokie,Kajiado West,-1.57880208667313,36.5344699798227
Keekonyokie,Narok East,-1.57880208667313,36.5344699798227
Manyatta B,Kisumu East,-0.0996799280832404,34.7830914104266
Chilchila,Kipkelion West,-0.167611750199337,35.3668144130591
Kapsoit,Ainamoi,-0.297574180926949,35.2181622594641
Ainamoi,Ainamoi,-0.271245516268437,35.2785568679901
Kapkugerwet,Ainamoi,-0.348587993076438,35.2988430632231
Kipchebor,Ainamoi,-0.381221657223205,35.2633096276641
Kipchimchim,Ainamoi,-0.328732276346802,35.275031717114
Kapsaos,Ainamoi,-0.287769075403116,35.3423377214607
Kapsaos,Turbo,-0.287769075403116,35.3423377214607
Kisiara,Bureti,-0.49216878532702,35.1071197106915
Tebesonik,Bureti,-0.54970891449432,35.0827664135901
Cheboin,Bureti,-0.567635295598056,35.1292532117135
Chemosot,Bureti,-0.516061055285629,35.1692520816299
Litein,Bureti,-0.596701705823808,35.1621872222369
Cheplanget,Bureti,-0.638272230009303,35.1123332922641
Waldai,Belgut,-0.358989397343824,35.1716501544502
Kabianga,Belgut,-0.432596133137737,35.1311244970912
Nakuru East,Nakuru Town East,-0.34433486254733,36.1450782193521
Port Reitz,Changamwe,-4.0214402893065,39.6123200337542
Sigowet,Sigowet/Soin,-0.433721297819544,35.0668979122973
Kaplelartet,Sigowet/Soin,-0.357518515144214,35.0647913352655
Soliat,Sigowet/Soin,-0.297405631955851,35.1190364297831
Kaptumo-Kaboi,Aldai,0.0927536069467915,35.0629770145129
Koyo-Ndurio,Aldai,0.0207307982512792,35.0470661322847
Lelmokwo/Ngechek,Chesumei,0.341168692228749,35.1809651762161
Chemundu/Kapngetuny,Chesumei,0.231003043942871,35.0821900145592
Kiptuya,Chesumei,0.188696989120504,35.015679539266
Subukia,Subukia,-0.0170915658691291,36.202615208862
Visoi,Rongai,-0.156223969366856,35.8753380254072
Kabazi,Subukia,-0.104831078080962,36.1307804700534
Kemeloi-Maraba,Aldai,0.0174209655260348,34.8908803168127
Kobujoi,Aldai,0.0389958822467216,34.9697627629004
Chepkumia,Emgwen,0.12438092606257,34.9613072452562
Kapsabet,Emgwen,0.164061814770212,35.0793298727763
Kabwareng,Aldai,0.107294973007138,34.8933815795217
Solai,Rongai,0.073117137059743,36.158557981209
Soin,Sigowet/Soin,-0.221581307896676,35.1595238290967
Soin,Rongai,-0.221581307896676,35.1595238290967
Shika Adabu,Likoni,-4.10945979533015,39.6435721500787
Junda,Kisauni,-4.01164504152051,39.674466986442
Bamburi,Kisauni,-3.97230922907918,39.7075806253599
Mwakirunge,Kisauni,-3.95763983995951,39.6643460353607
Mtopanga,Kisauni,-3.99341798489536,39.6896128795413
Nyalenda A,Kisumu East,-0.116656022270133,34.7737523105554
Shanzu,Kisauni,-3.9805199546013,39.7311623478177
Mkomani,Lamu West,-4.0498656656907,39.6951276378755
Mkomani,Nyali,-4.0498656656907,39.6951276378755
Bofu,Likoni,-4.08246448282714,39.6526652378236
Dabaso,Kilifi North,-3.31190678363695,39.990412797078
Watamu,Kilifi North,-3.30939873964977,40.0568467505826
Chasimba,Kilifi South,-3.7287254864132,39.7237801958223
Mtepeni,Kilifi South,-3.8975481465595,39.7501730945042
Mariakani,Kaloleni,-3.83242175259783,39.4660224680218
Kayafungo,Kaloleni,-3.75881461861858,39.4765047998774
Mwanamwinga,Kaloleni,-3.70405465427143,39.5591978994364
Kambe/Ribe,Rabai,-3.88537975671027,39.6570869925987
Bamba,Ganze,-3.48877392708912,39.3508286086685
Jaribuni,Ganze,-3.619938223788,39.6883934356491
Jilore,Malindi,-3.22544048156831,39.854804204536
Kakuyuni,Malindi,-3.19626309562157,40.0034415069224
Shella,Malindi,-3.24502046975762,40.1168584820978
Shella,Lamu West,-3.24502046975762,40.1168584820978
WOODLEY/KENYATTA GOLF COURSE,KIBRA,-1.32129,36.876834
Melili,Narok North,-0.868283419915387,36.039963178649
Suswa,Narok East,-1.00599949491637,36.2344697085912
Marafa,Magarini,-2.96915269538202,39.8465448720955
Magarini,Magarini,-3.08730495564896,40.0801734785854
Ukwala,Ugenya,0.196867026307671,34.2025509797183
North Ugenya,Ugenya,0.264126771178688,34.234041451941
East Ugenya,Ugenya,0.267609145128394,34.3158668542691
Sidindi,Ugunja,0.16544933883847,34.3881167843079
Sigomere,Ugunja,0.216046575590833,34.3604793744232
Ugunja,Ugunja,0.189261946190929,34.280995633728
Central Alego,Alego Usonga,0.0800866007215563,34.2252449824726
Siaya Township,Alego Usonga,0.0494850871939913,34.276752383501
South West Kisumu,Kisumu West,-0.108198258887504,34.6328974715175
Nyakoe,Kitutu Chache South,-0.628340004706732,34.7627679347633
PARKLANDS/HIGHRIDGE,WESTLANDS,-1.25874125888217,36.8048546328692
KILIMANI,DAGORETTI NORTH,-1.28662207625197,36.7848155416516
KILELESHWA,DAGORETTI NORTH,-1.27176813111266,36.7854716150025
Kileleshwa,Westlands,-1.27176813111266,36.7854716150025
Mogotio,Mogotio,0.0806790482200531,35.8619621446892
Emining,Mogotio,0.240553558196347,35.9467633952433
Kisanana,Mogotio,0.14871816698204,36.0769867531567
Lembus,Eldama Ravine,0.096995092830651,35.6006780959079
Lembus Kwen,Eldama Ravine,0.101371816227593,35.6911961653938
Ravine,Eldama Ravine,0.0182994034569266,35.727602176485
Mumberes/Maji Mazuri,Eldama Ravine,-0.0459288141269502,35.6682927982401
Lembus/Perkerra,Eldama Ravine,0.0740177038329697,35.7925126593022
Koibatek,Eldama Ravine,-0.0661155668079057,35.7876715434404
Rumuruti Township,Laikipia West,0.290858369027905,36.4826745896037
Kedowa/Kimugul,Kipkelion East,-0.223492133328236,35.5777737176817
Chepseon,Kipkelion East,-0.297174805992089,35.4032980712955
Tendeno/Sorget,Kipkelion East,-0.0443281460961255,35.5174814587968
Kunyak,Kipkelion West,-0.128743378034151,35.2952336362675
Kamasian,Kipkelion West,-0.131548878009538,35.4324392406826
Kipkelion,Kipkelion West,-0.160341398454945,35.4700639844107
Likoni,Likoni,-4.09357075160058,39.6438949067056
ZIMMERMAN,ROYSAMBU,-1.20368272269606,36.87953326115
ROYSAMBU,ROYSAMBU,-1.22588429398789,36.8628716371354
KASARANI,KASARANI,-1.22874446892658,36.8918633899285
Market Milimani,Kisumu Central,-0.109712095509827,34.7550953865995
LUCKY SUMMER,RUARAKA,-1.2393457337634,36.8983115109474
KOROGOCHO,RUARAKA,-1.24994828948112,36.8906958127815
Kibarani,Kilifi North,-3.57316010170604,39.8181279380907
Matsangoni,Kilifi North,-3.42728980192058,39.9260192793451
MWIKI,KASARANI,-1.21269480800231,36.9216154331915
PIPELINE,EMBAKASI SOUTH,-1.3378623644605,36.9039219571426
Kondele,Kisumu Central,-0.0895091355012179,34.7787011891038
Timbwani,Likoni,-4.09552131221091,39.661800851152
Nyalenda B,Kisumu Central,-0.132513061426069,34.7490378952959
West Seme,Seme,-0.136156024572239,34.4647820062311
Central Seme,Seme,-0.116728710048353,34.5021899002672
East Seme,Seme,-0.0982599008782228,34.5661198562305
North Seme,Seme,-0.0561284731423963,34.5102853306796
East Kano/Wawidhi,Nyando,-0.229030633629696,35.001992491251
Kobura,Nyando,-0.164173259951707,34.8583611839948
Miwani,Muhoroni,-0.0576664601588062,34.931792955035
Ombeyi,Muhoroni,-0.110137282119236,34.9224186627781
Chemelil,Muhoroni,-0.0756105654502439,35.1428103576892
South West Nyakach,Nyakach,-0.382744572977658,34.9117717108481
North Nyakach,Nyakach,-0.278994620084112,34.9665091072263
Central Nyakach,Nyakach,-0.317895952068462,34.9201771579755
West Nyakach,Nyakach,-0.344353856349098,34.8359200734935
South East Nyakach,Nyakach,-0.372779826391336,34.9760628156353
Awasi/Onjiko,Nyando,-0.179326002811071,35.0617489226442
Ahero,Nyando,-0.194096259275164,34.933708344388
Rigoma,Kitutu Masaba,-0.744332388637606,34.936660988483
Gachuba,Kitutu Masaba,-0.707766281823155,34.8823817555426
Magombo,Kitutu Masaba,-0.662556460992057,34.9036031886718
Manga,Kitutu Masaba,-0.634178692096134,34.8586981320066
Gesima,Kitutu Masaba,-0.702589338756045,34.9723959357682
Bogichora,West Mugirango,-0.58588944459657,34.9189367136762
Itibo,North Mugirango,-0.562365267375289,35.0069795817811
Bomwagamo,North Mugirango,-0.516759873129069,34.9483753269882
Bokeira,North Mugirango,-0.456497506684266,34.9864171749827
Magwagwa,North Mugirango,-0.474610319657329,35.0229657723621
Ekerenyo,North Mugirango,-0.519544982399192,34.9957041818611
Mekenene,Borabu,-0.62723700532873,35.040929819693
Kiabonyoru,Borabu,-0.595487684189155,34.9891019368582
Nyansiongo,Borabu,-0.762145975562012,35.0058524260357
Esise,Borabu,-0.810179605090601,35.0362440961433
Bomariba,Bonchari,-0.630525400275667,34.6950118085797
Bogiakumu,Bonchari,-0.672564975795588,34.7283265624702
Bomorenda,Bonchari,-0.695782755890951,34.7074252437668
Riana,Bonchari,-0.670499672395664,34.6625517116404
Tabaka,South Mugirango,-0.741369209572087,34.6556258596731
Boikanga,South Mugirango,-0.823483083608591,34.663703566319
Bogetenga,South Mugirango,-0.792745848743314,34.646876489291
Engineer,Kinangop,-0.635384725924429,36.5586806645185
Gathara,Kinangop,-0.622086114332081,36.621574525261
Murungaru,Kinangop,-0.522533214202443,36.529331828998
Nyamaiya,West Mugirango,-0.509739721364525,34.908127725035
Bosamaro,West Mugirango,-0.640280049735486,34.9387431411596
Bonyamatuta,West Mugirango,-0.617985095390989,34.960768280292
Moticho,South Mugirango,-0.895834747931029,34.6350754234871
Getenga,South Mugirango,-0.939660448614122,34.6586855203779
Bokimonge,Bomachoge Borabu,-0.912205818096812,34.7529148033269
Magenche,Bomachoge Borabu,-0.929527240013243,34.7173301276747
Masige West,Bobasi,-0.839908973419799,34.770349280863
Masige East,Bobasi,-0.830661436849925,34.7920170244165
BASI CENTRAL,BOBASI,-0.835893283166203,34.8415532181191
Nyacheki,Bobasi,-0.887890749168191,34.8779955468099
Bobasi Chache,Bobasi,-0.738829166357334,34.7436311786291
Bobasi Boitangare,Bobasi,-0.79276966186549,34.7987253955872
MAJOGE BASI,BOMACHOGE CHACHE,-0.749848890811938,34.7011495195925
Ichuni,Nyaribari Masaba,-0.789949835365227,34.9199720985137
Nyamasibi,Nyaribari Masaba,-0.843312868718427,34.9715797391328
Masimba,Nyaribari Masaba,-0.870060074707365,34.9524900815073
Gesusu,Nyaribari Masaba,-0.866965144205253,34.9047728166815
Kiamokama,Nyaribari Masaba,-0.823363272860989,34.9054192232427
Bobaracho,Nyaribari Chache,-0.711053082580397,34.8063925361207
Kisii Central,Nyaribari Chache,-0.704913449181278,34.764506509207
Keumbu,Nyaribari Chache,-0.739749640555777,34.8458289193214
Kiogoro,Nyaribari Chache,-0.74550105890574,34.790992079253
Birongo,Nyaribari Chache,-0.76250866835654,34.8800510748295
Marungu,Voi,-3.75129872569735,38.8628615020543
EMBAKASI,EMBAKASI EAST,-1.30932757300495,36.934982077793
UTAWALA,EMBAKASI EAST,-1.31264196969863,36.8997487609983
MIHANGO,EMBAKASI EAST,-1.2752705038076,36.9540606410349
Ngolia,Voi,-3.25372254794184,38.4589749122801
Sensi,Kitutu Chache North,-0.574107541327041,34.8118791447129
VIWANDANI,MAKADARA,-1.30547046136298,36.870949363236
Viwandani,Naivasha,-1.30547046136298,36.870949363236
HARAMBEE,MAKADARA,-1.28280462530611,36.8767160609068
EASTLEIGH SOUTH,KAMUKUNJI,-1.28199045221559,36.8605789564406
Kabiemit,Keiyo South,0.262979301286047,35.5553946535671
Maalimin,Lagdera,0.411851820828061,39.1383431393849
Githioro,Kipipiri,-0.495852721559851,36.4658291332688
North Kinangop,Kinangop,-0.53036571446251,36.6253979379661
Kipipiri,Kipipiri,-0.407794431280914,36.4617096294823
Sabena,Lagdera,0.781133322954192,39.4085449257325
Baraki,Lagdera,0.442067328993195,39.4907538782196
KAWANGWARE,DAGORETTI NORTH,-1.28032307475268,36.7438545681807
LANDIMAWE,STAREHE,-1.30235287113499,36.8396260680929
NAIROBI SOUTH,STAREHE,-1.31960599304672,36.8506623900702
HURUMA,MATHARE,-1.25961986904149,36.8670131350944
Huruma,Turbo,-1.25961986904149,36.8670131350944
Kipsomba,Soy,0.773357571041335,35.1871092327314
Njabini\Kiburu,Kinangop,-0.725135732083847,36.6761020606408
Megun,Kapseret,0.33794299516806,35.2876117906985
Keyian,Kilgoris,-1.03878818796335,34.6894073148322
Angata Barikoi,Kilgoris,-1.34995676673559,34.7935896286273
Shankoe,Kilgoris,-1.0345783850348,34.8293000512309
